,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
20,2020-01-26,20:45,Matchweek 21,Sun,Away,L,1.0,2.0,Napoli,1.0,1.4,49.0,39111.0,Leonardo Bonucci,4-3-1-2,Maurizio Mariani,Match Report,,1.0,8.0,4.0,50.0,0.13,0.25,15.8,0.0,0.0,0.0,1.0,0.13,0.0,0.0,4.0,2.0,50.0,0.0,1.2,-0.8,0.0,0.0,0.0,0.0,2.0,0.0,9.0,5.0,22.2,23.6,10.0,0.0,21.3,11.0,0.0,0.0,0.0,15.0,7461.0,2420.0,1.0,1.0,0.8,8.0,37.0,6.0,2.0,37.0,489.0,50.0,1.0,5.0,20.0,20.0,2.0,1.0,1.0,0.0,3.0,8.0,16.0,9.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,6.0,0.0,6.0,60.0,4.0,9.0,13.0,21.0,9.0,0.0,628.0,36.0,13.0,9.0,60.0,6.0,40.0,440.0,17.0,2.0,14.0,4.0,461.0,37.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,47.0,7.0,46.7,2019-2020,Juventus
21,2020-02-02,12:30,Matchweek 22,Sun,Home,W,3.0,0.0,Fiorentina,2.9,0.8,74.0,40171.0,Leonardo Bonucci,4-3-3,Fabrizio Pasqua,Match Report,,3.0,13.0,6.0,46.2,0.08,0.17,17.5,1.0,2.0,2.0,1.3,0.1,0.1,-0.3,3.0,3.0,100.0,1.0,1.4,1.4,0.0,0.0,0.0,2.0,7.0,28.6,23.0,6.0,21.7,29.4,6.0,33.3,34.7,12.0,0.0,0.0,0.0,12.0,10987.0,3484.0,1.0,1.2,1.3,10.0,50.0,6.0,2.0,59.0,685.0,51.0,5.0,5.0,27.0,23.0,10.0,2.0,3.0,0.0,3.0,10.0,27.0,14.0,4.0,4.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,15.0,10.0,7.0,7.0,1.0,9.0,52.9,8.0,1.0,7.0,22.0,15.0,0.0,838.0,43.0,28.0,22.0,61.1,13.0,36.1,613.0,29.0,9.0,14.0,10.0,651.0,59.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,40.0,13.0,61.9,2019-2020,Juventus
22,2020-02-08,20:45,Matchweek 23,Sat,Away,L,1.0,2.0,Hellas Verona,0.9,1.9,53.0,28654.0,Leonardo Bonucci,4-3-3,Davide Massa,Match Report,,1.0,15.0,3.0,20.0,0.07,0.33,21.0,0.0,0.0,0.0,0.9,0.06,0.1,0.1,5.0,3.0,80.0,0.0,2.2,0.2,1.0,0.0,0.0,2.0,12.0,16.7,18.0,7.0,50.0,38.1,9.0,33.3,29.9,15.0,0.0,0.0,1.0,19.0,6845.0,2331.0,1.0,0.8,0.6,12.0,38.0,10.0,1.0,42.0,475.0,43.0,0.0,4.0,18.0,15.0,4.0,2.0,2.0,0.0,2.0,6.0,23.0,21.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,8.0,3.0,1.0,1.0,9.1,10.0,5.0,11.0,23.0,16.0,0.0,646.0,64.0,24.0,8.0,53.3,7.0,46.7,412.0,24.0,4.0,21.0,6.0,413.0,40.0,3.0,0.0,0.0,18.0,0.0,1.0,0.0,53.0,18.0,51.4,2019-2020,Juventus
23,2020-02-16,15:00,Matchweek 24,Sun,Home,W,2.0,0.0,Brescia,2.6,0.3,68.0,40841.0,Leonardo Bonucci,4-3-3,Daniele Chiffi,Match Report,,2.0,27.0,8.0,29.6,0.07,0.25,18.0,2.0,0.0,0.0,2.6,0.1,-0.6,-0.6,2.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,2.0,2.0,100.0,13.0,5.0,7.7,26.8,4.0,25.0,25.5,7.0,2.0,28.6,3.0,21.2,10408.0,3185.0,1.0,2.2,1.7,21.0,75.0,18.0,5.0,67.0,757.0,38.0,6.0,3.0,35.0,12.0,16.0,6.0,6.0,0.0,2.0,6.0,49.0,38.0,2.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,16.0,10.0,5.0,7.0,4.0,7.0,50.0,7.0,8.0,15.0,31.0,9.0,0.0,917.0,24.0,43.0,13.0,65.0,7.0,35.0,680.0,40.0,11.0,18.0,7.0,692.0,67.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,66.0,21.0,56.8,2019-2020,Juventus
24,2020-02-22,18:00,Matchweek 25,Sat,Away,W,2.0,1.0,SPAL,2.0,1.2,55.0,15262.0,Giorgio Chiellini,4-4-2,Federico La Penna,Match Report,,2.0,20.0,6.0,30.0,0.1,0.33,19.6,3.0,0.0,0.0,2.0,0.1,0.0,0.0,5.0,4.0,100.0,0.0,1.5,0.5,1.0,0.0,0.0,6.0,10.0,60.0,31.0,4.0,29.0,30.4,5.0,20.0,25.8,11.0,0.0,0.0,0.0,13.5,8199.0,2590.0,2.0,1.5,0.9,13.0,30.0,13.0,8.0,40.0,554.0,52.0,2.0,4.0,15.0,19.0,4.0,1.0,2.0,0.0,2.0,4.0,35.0,26.0,1.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,9.0,3.0,8.0,3.0,4.0,40.0,6.0,11.0,12.0,26.0,18.0,0.0,714.0,63.0,19.0,9.0,60.0,6.0,40.0,450.0,18.0,2.0,13.0,7.0,504.0,40.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,53.0,15.0,55.6,2019-2020,Juventus
25,2020-03-08,20:45,Matchweek 26,Sun,Home,W,2.0,0.0,Inter,1.1,0.6,54.0,,Leonardo Bonucci,4-3-3,Marco Guida,Match Report,,2.0,17.0,5.0,29.4,0.12,0.4,18.8,2.0,0.0,0.0,1.1,0.06,0.9,0.9,1.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,4.0,8.0,50.0,32.0,4.0,25.0,31.6,8.0,0.0,16.4,6.0,0.0,0.0,0.0,14.5,10226.0,3168.0,2.0,0.9,0.7,15.0,38.0,7.0,2.0,38.0,608.0,46.0,0.0,9.0,14.0,16.0,5.0,3.0,2.0,0.0,1.0,6.0,30.0,21.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,5.0,3.0,5.0,3.0,3.0,30.0,7.0,8.0,13.0,24.0,10.0,1.0,755.0,75.0,26.0,10.0,76.9,3.0,23.1,541.0,30.0,10.0,16.0,5.0,590.0,38.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,37.0,7.0,63.6,2019-2020,Juventus
26,2020-06-22,21:45,Matchweek 27,Mon,Away,W,2.0,0.0,Bologna,1.7,0.8,52.0,,Leonardo Bonucci,4-3-3,Gianluca Rocchi,Match Report,,2.0,13.0,2.0,15.4,0.08,0.5,22.2,2.0,1.0,1.0,0.9,0.07,0.3,0.1,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,20.0,4.0,35.0,27.9,13.0,23.1,22.5,14.0,0.0,0.0,1.0,19.0,6308.0,2310.0,1.0,0.8,0.3,10.0,25.0,6.0,0.0,35.0,439.0,50.0,0.0,6.0,9.0,18.0,2.0,0.0,2.0,0.0,3.0,14.0,26.0,20.0,0.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,20.0,11.0,15.0,5.0,0.0,8.0,33.3,16.0,7.0,15.0,35.0,22.0,0.0,617.0,75.0,16.0,19.0,76.0,6.0,24.0,437.0,21.0,4.0,15.0,13.0,403.0,35.0,4.0,1.0,1.0,17.0,1.0,0.0,0.0,50.0,5.0,41.7,2019-2020,Juventus
27,2020-06-26,21:45,Matchweek 28,Fri,Home,W,4.0,0.0,Lecce,3.9,0.3,64.0,,Leonardo Bonucci,4-3-3,Marco Piccinini,Match Report,,4.0,25.0,11.0,44.0,0.12,0.27,18.7,0.0,1.0,1.0,3.1,0.12,0.1,-0.1,3.0,3.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,100.0,12.0,6.0,8.3,27.2,5.0,0.0,21.6,6.0,0.0,0.0,1.0,29.0,9883.0,3325.0,2.0,2.6,2.5,21.0,59.0,10.0,3.0,63.0,623.0,41.0,2.0,10.0,30.0,15.0,12.0,1.0,6.0,0.0,3.0,9.0,41.0,30.0,7.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,2.0,2.0,1.0,33.3,2.0,4.0,7.0,12.0,9.0,0.0,748.0,24.0,30.0,12.0,85.7,2.0,14.3,404.0,28.0,9.0,10.0,7.0,584.0,61.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,40.0,15.0,62.5,2019-2020,Juventus
28,2020-06-30,21:45,Matchweek 29,Tue,Away,W,3.0,1.0,Genoa,0.8,0.2,63.0,,Leonardo Bonucci,4-3-3,Giampaolo Calvarese,Match Report,,3.0,18.0,9.0,50.0,0.17,0.33,20.9,1.0,0.0,0.0,0.8,0.04,2.2,2.2,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,2.0,50.0,19.0,2.0,10.5,22.2,2.0,0.0,12.5,6.0,0.0,0.0,1.0,40.0,9990.0,3205.0,3.0,0.6,0.7,13.0,54.0,7.0,2.0,42.0,677.0,54.0,1.0,5.0,24.0,16.0,9.0,4.0,5.0,0.0,0.0,7.0,27.0,20.0,2.0,2.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,18.0,11.0,8.0,7.0,3.0,11.0,42.3,15.0,8.0,7.0,25.0,5.0,0.0,813.0,35.0,24.0,13.0,65.0,7.0,35.0,493.0,27.0,8.0,11.0,8.0,636.0,41.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,49.0,18.0,58.1,2019-2020,Juventus
29,2020-07-04,17:15,Matchweek 30,Sat,Home,W,4.0,1.0,Torino,1.7,1.7,52.0,,Leonardo Bonucci,4-3-3,Fabio Maresca,Match Report,,3.0,22.0,7.0,31.8,0.14,0.43,19.6,2.0,0.0,0.0,1.7,0.08,1.3,1.3,6.0,5.0,100.0,0.0,1.4,0.4,1.0,0.0,0.0,0.0,4.0,0.0,22.0,8.0,18.2,32.8,9.0,0.0,13.3,21.0,0.0,0.0,0.0,8.0,7750.0,2778.0,2.0,1.6,1.0,19.0,39.0,8.0,1.0,37.0,470.0,41.0,2.0,7.0,7.0,17.0,5.0,1.0,2.0,0.0,3.0,7.0,41.0,29.0,2.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,18.0,10.0,5.0,9.0,4.0,11.0,57.9,8.0,10.0,9.0,27.0,21.0,1.0,635.0,73.0,18.0,20.0,76.9,6.0,23.1,339.0,24.0,6.0,14.0,4.0,442.0,37.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,44.0,7.0,63.6,2019-2020,Juventus
30,2020-07-07,21:45,Matchweek 31,Tue,Away,L,2.0,4.0,Milan,1.4,2.2,51.0,,Leonardo Bonucci,4-3-3,Marco Guida,Match Report,,2.0,14.0,4.0,28.6,0.14,0.5,17.0,0.0,0.0,0.0,1.4,0.1,0.6,0.6,9.0,5.0,66.7,0.0,2.9,-1.1,1.0,0.0,0.0,4.0,4.0,100.0,24.0,10.0,16.7,24.9,2.0,0.0,14.5,3.0,1.0,33.3,1.0,17.0,8080.0,2939.0,1.0,1.2,0.9,12.0,36.0,7.0,0.0,53.0,471.0,49.0,0.0,7.0,20.0,19.0,6.0,2.0,3.0,0.0,1.0,8.0,27.0,16.0,4.0,3.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,12.0,7.0,7.0,4.0,1.0,4.0,28.6,10.0,6.0,10.0,22.0,9.0,1.0,610.0,44.0,15.0,12.0,63.2,7.0,36.8,430.0,23.0,3.0,13.0,14.0,447.0,53.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,37.0,6.0,40.0,2019-2020,Juventus
31,2020-07-11,21:45,Matchweek 32,Sat,Home,D,2.0,2.0,Atalanta,2.0,0.7,49.0,,Leonardo Bonucci,4-3-3,Piero Giacomelli,Match Report,,2.0,7.0,3.0,42.9,0.0,0.0,25.9,1.0,2.0,2.0,0.5,0.07,0.0,-0.5,2.0,0.0,0.0,0.0,0.3,-1.7,0.0,0.0,0.0,2.0,10.0,20.0,24.0,1.0,33.3,32.6,9.0,22.2,33.3,14.0,0.0,0.0,3.0,24.5,8472.0,2540.0,0.0,0.4,0.4,5.0,35.0,5.0,0.0,40.0,544.0,43.0,0.0,5.0,9.0,14.0,2.0,1.0,1.0,0.0,1.0,9.0,14.0,10.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,8.0,3.0,1.0,5.0,35.7,9.0,7.0,11.0,23.0,13.0,0.0,688.0,57.0,12.0,15.0,57.7,11.0,42.3,507.0,21.0,5.0,6.0,8.0,500.0,40.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,48.0,6.0,42.9,2019-2020,Juventus
32,2020-07-15,21:45,Matchweek 33,Wed,Away,D,3.0,3.0,Sassuolo,2.6,2.5,43.0,,Giorgio Chiellini,4-3-3,Paolo Valeri,Match Report,,3.0,21.0,5.0,23.8,0.14,0.6,18.1,2.0,0.0,0.0,2.6,0.12,0.4,0.4,10.0,7.0,70.0,0.0,3.6,0.6,0.0,0.0,0.0,3.0,9.0,33.3,22.0,4.0,31.8,34.7,7.0,28.6,35.9,11.0,0.0,0.0,1.0,17.0,6286.0,2217.0,3.0,2.3,1.4,15.0,25.0,6.0,2.0,36.0,420.0,46.0,1.0,3.0,24.0,14.0,9.0,3.0,3.0,0.0,1.0,6.0,40.0,26.0,5.0,3.0,2.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,18.0,8.0,10.0,6.0,2.0,8.0,44.4,10.0,5.0,10.0,28.0,12.0,0.0,583.0,64.0,15.0,8.0,66.7,4.0,33.3,251.0,21.0,2.0,12.0,7.0,378.0,35.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,50.0,10.0,58.8,2019-2020,Juventus
33,2020-07-20,21:45,Matchweek 34,Mon,Home,W,2.0,1.0,Lazio,3.3,1.4,55.0,,Leonardo Bonucci,4-3-3,Daniele Orsato,Match Report,,2.0,18.0,6.0,33.3,0.06,0.17,16.9,0.0,1.0,1.0,2.6,0.15,-1.3,-1.6,3.0,2.0,100.0,0.0,1.5,0.5,1.0,0.0,0.0,1.0,2.0,50.0,15.0,3.0,13.3,31.1,3.0,0.0,19.3,9.0,0.0,0.0,1.0,17.0,8064.0,2608.0,1.0,1.6,1.5,16.0,42.0,6.0,0.0,31.0,531.0,44.0,0.0,11.0,12.0,20.0,4.0,2.0,1.0,0.0,1.0,12.0,33.0,23.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,9.0,5.0,4.0,2.0,2.0,16.7,10.0,6.0,7.0,18.0,15.0,0.0,656.0,43.0,29.0,13.0,68.4,6.0,31.6,376.0,14.0,6.0,7.0,5.0,502.0,31.0,3.0,0.0,0.0,18.0,0.0,1.0,0.0,41.0,16.0,69.6,2019-2020,Juventus
34,2020-07-23,19:30,Matchweek 35,Thu,Away,L,1.0,2.0,Udinese,0.7,1.1,60.0,,Paulo Dybala,4-3-3,Massimiliano Irrati,Match Report,,1.0,21.0,5.0,23.8,0.05,0.2,24.3,0.0,0.0,0.0,0.7,0.03,0.3,0.3,4.0,2.0,50.0,0.0,0.8,-1.2,0.0,0.0,0.0,2.0,3.0,66.7,15.0,3.0,13.3,24.7,6.0,16.7,30.3,9.0,0.0,0.0,0.0,16.0,10033.0,3084.0,0.0,0.5,0.5,13.0,66.0,5.0,2.0,55.0,653.0,43.0,0.0,3.0,19.0,17.0,7.0,1.0,5.0,0.0,1.0,13.0,35.0,30.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,9.0,6.0,8.0,1.0,7.0,36.8,12.0,6.0,12.0,27.0,16.0,0.0,797.0,35.0,19.0,6.0,40.0,9.0,60.0,639.0,20.0,5.0,13.0,13.0,615.0,55.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,48.0,6.0,40.0,2019-2020,Juventus
35,2020-07-26,21:45,Matchweek 36,Sun,Home,W,2.0,0.0,Sampdoria,3.0,1.7,62.0,,Leonardo Bonucci,4-3-3,Francesco Fourneau,Match Report,,2.0,15.0,6.0,40.0,0.13,0.33,17.1,1.0,0.0,1.0,2.2,0.16,-1.0,-0.2,5.0,5.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,2.0,50.0,26.0,5.0,7.7,23.1,8.0,0.0,19.1,16.0,0.0,0.0,3.0,19.8,10737.0,3233.0,1.0,1.1,0.6,11.0,44.0,7.0,0.0,43.0,635.0,39.0,0.0,7.0,16.0,14.0,4.0,1.0,2.0,0.0,3.0,13.0,29.0,18.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,5.0,3.0,3.0,3.0,2.0,13.3,13.0,11.0,12.0,21.0,10.0,0.0,754.0,59.0,21.0,4.0,50.0,4.0,50.0,408.0,25.0,6.0,11.0,8.0,590.0,43.0,4.0,0.0,0.0,17.0,1.0,0.0,0.0,49.0,6.0,42.9,2019-2020,Juventus
36,2020-07-29,21:45,Matchweek 37,Wed,Away,L,0.0,2.0,Cagliari,1.7,1.1,66.0,,Leonardo Bonucci,4-3-3,Davide Ghersini,Match Report,,0.0,34.0,10.0,29.4,0.0,0.0,22.3,3.0,0.0,0.0,1.7,0.05,-1.7,-1.7,5.0,3.0,60.0,0.0,1.4,-0.6,0.0,0.0,0.0,0.0,0.0,,10.0,7.0,0.0,23.2,4.0,0.0,23.5,5.0,0.0,0.0,1.0,29.0,9907.0,3476.0,0.0,1.3,1.1,25.0,67.0,8.0,3.0,65.0,611.0,46.0,1.0,4.0,29.0,19.0,9.0,6.0,2.0,0.0,4.0,3.0,61.0,47.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,7.0,1.0,5.0,45.5,6.0,4.0,5.0,16.0,4.0,0.0,763.0,25.0,29.0,12.0,54.5,10.0,45.5,498.0,22.0,6.0,12.0,5.0,570.0,64.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,52.0,14.0,48.3,2019-2020,Juventus
37,2020-08-01,20:45,Matchweek 38,Sat,Home,L,1.0,3.0,Roma,1.2,1.7,57.0,,Leonardo Bonucci,4-3-3,Gianluca Rocchi,Match Report,,1.0,11.0,2.0,18.2,0.09,0.5,16.7,1.0,0.0,0.0,1.2,0.11,-0.2,-0.2,6.0,3.0,66.7,0.0,2.1,0.0,1.0,0.0,0.0,1.0,1.0,100.0,14.0,7.0,0.0,18.9,9.0,11.1,19.4,7.0,1.0,14.3,0.0,8.0,8613.0,2892.0,1.0,0.7,0.3,8.0,38.0,6.0,1.0,40.0,563.0,52.0,0.0,0.0,16.0,23.0,6.0,2.0,4.0,0.0,2.0,9.0,19.0,13.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,5.0,7.0,5.0,10.0,50.0,10.0,5.0,7.0,24.0,5.0,0.0,708.0,50.0,11.0,8.0,50.0,8.0,50.0,384.0,17.0,1.0,11.0,12.0,540.0,39.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,43.0,8.0,72.7,2019-2020,Juventus
0,2019-08-26,20:45,Matchweek 1,Mon,Home,W,4.0,0.0,Lecce,1.7,0.6,59.0,64188.0,Samir Handanović,3-5-2,Federico La Penna,Match Report,,4.0,24.0,8.0,33.3,0.17,0.5,19.0,0.0,0.0,0.0,1.7,0.07,2.3,2.3,1.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,6.0,7.0,85.7,16.0,7.0,18.8,27.3,7.0,57.1,40.1,18.0,0.0,0.0,2.0,13.8,10286.0,3379.0,3.0,1.2,1.0,19.0,46.0,15.0,5.0,50.0,545.0,31.0,0.0,14.0,23.0,7.0,7.0,0.0,3.0,0.0,5.0,4.0,43.0,36.0,1.0,2.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,11.0,8.0,6.0,4.0,1.0,3.0,25.0,9.0,12.0,12.0,23.0,25.0,0.0,706.0,73.0,36.0,13.0,72.2,5.0,27.8,348.0,31.0,9.0,12.0,5.0,502.0,50.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,49.0,11.0,44.0,2019-2020,Internazionale
1,2019-09-01,20:45,Matchweek 2,Sun,Away,W,2.0,1.0,Cagliari,1.7,0.5,59.0,16412.0,Samir Handanović,3-5-2,Fabio Maresca,Match Report,,2.0,8.0,4.0,50.0,0.13,0.25,19.7,1.0,1.0,1.0,0.9,0.12,0.3,0.1,2.0,1.0,50.0,0.0,0.4,-0.6,0.0,0.0,0.0,2.0,5.0,40.0,34.0,10.0,11.8,25.2,7.0,14.3,30.0,15.0,2.0,13.3,1.0,10.7,10111.0,3262.0,0.0,0.7,0.8,6.0,37.0,9.0,0.0,56.0,594.0,39.0,0.0,10.0,12.0,14.0,5.0,1.0,1.0,0.0,1.0,11.0,17.0,12.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,18.0,10.0,9.0,8.0,1.0,5.0,41.7,7.0,4.0,2.0,20.0,13.0,0.0,718.0,58.0,21.0,13.0,86.7,2.0,13.3,355.0,20.0,5.0,13.0,8.0,539.0,55.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,42.0,16.0,48.5,2019-2020,Internazionale
2,2019-09-14,20:45,Matchweek 3,Sat,Home,W,1.0,0.0,Udinese,1.6,0.3,64.0,57991.0,Samir Handanović,3-4-3,Maurizio Mariani,Match Report,,1.0,22.0,8.0,36.4,0.05,0.13,21.6,2.0,0.0,0.0,1.6,0.07,-0.6,-0.6,5.0,5.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,4.0,25.0,23.0,8.0,13.0,24.9,3.0,33.3,33.7,8.0,1.0,12.5,0.0,9.0,9888.0,3298.0,1.0,0.5,0.6,13.0,58.0,7.0,2.0,56.0,664.0,39.0,0.0,8.0,20.0,18.0,8.0,3.0,0.0,0.0,1.0,10.0,34.0,23.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,9.0,3.0,8.0,3.0,6.0,42.9,8.0,9.0,4.0,18.0,9.0,0.0,804.0,43.0,26.0,7.0,70.0,3.0,30.0,430.0,25.0,8.0,14.0,9.0,598.0,56.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,21.0,65.6,2019-2020,Internazionale
3,2019-09-21,20:45,Matchweek 4,Sat,Away,W,2.0,0.0,Milan,2.1,1.0,48.0,70440.0,Samir Handanović,3-1-4-2,Daniele Doveri,Match Report,,2.0,16.0,7.0,43.8,0.13,0.29,17.8,0.0,0.0,0.0,2.1,0.15,-0.1,-0.1,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,17.0,2.0,35.3,30.4,9.0,44.4,34.8,11.0,0.0,0.0,0.0,6.0,6803.0,2335.0,2.0,1.1,0.7,10.0,39.0,7.0,0.0,49.0,432.0,46.0,0.0,8.0,17.0,15.0,6.0,1.0,1.0,0.0,5.0,6.0,26.0,18.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,21.0,8.0,8.0,9.0,4.0,12.0,57.1,9.0,7.0,11.0,32.0,19.0,0.0,598.0,62.0,29.0,5.0,41.7,7.0,58.3,360.0,18.0,9.0,8.0,11.0,398.0,49.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,50.0,19.0,63.3,2019-2020,Internazionale
4,2019-09-25,21:00,Matchweek 5,Wed,Home,W,1.0,0.0,Lazio,1.5,1.2,64.0,56175.0,Samir Handanović,3-4-1-2,Fabio Maresca,Match Report,,1.0,15.0,3.0,20.0,0.07,0.33,16.5,0.0,0.0,0.0,1.5,0.1,-0.5,-0.5,4.0,4.0,100.0,1.0,1.4,1.4,0.0,0.0,0.0,2.0,2.0,100.0,24.0,3.0,4.2,21.6,4.0,25.0,22.5,11.0,0.0,0.0,1.0,16.3,10895.0,3326.0,1.0,0.9,0.8,12.0,37.0,7.0,3.0,46.0,682.0,45.0,0.0,7.0,20.0,27.0,4.0,2.0,1.0,0.0,1.0,12.0,27.0,22.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,11.0,1.0,6.0,33.3,12.0,8.0,15.0,31.0,9.0,1.0,834.0,55.0,20.0,8.0,61.5,5.0,38.5,584.0,22.0,4.0,15.0,12.0,619.0,46.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,59.0,21.0,63.6,2019-2020,Internazionale
5,2019-09-28,18:00,Matchweek 6,Sat,Away,W,3.0,1.0,Sampdoria,2.2,1.1,54.0,23694.0,Samir Handanović,3-5-2,Giampaolo Calvarese,Match Report,,3.0,15.0,7.0,46.7,0.2,0.43,15.6,0.0,0.0,0.0,2.2,0.15,0.8,0.8,2.0,1.0,50.0,0.0,0.7,-0.3,0.0,0.0,0.0,6.0,17.0,35.3,21.0,6.0,28.6,29.2,18.0,61.1,44.4,27.0,2.0,7.4,0.0,6.3,7726.0,2794.0,2.0,1.3,0.9,11.0,26.0,7.0,2.0,37.0,499.0,57.0,2.0,2.0,15.0,18.0,5.0,2.0,2.0,0.0,7.0,7.0,26.0,18.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,9.0,2.0,6.0,30.0,14.0,7.0,8.0,27.0,22.0,1.0,668.0,74.0,29.0,9.0,75.0,3.0,25.0,267.0,12.0,5.0,9.0,11.0,458.0,37.0,4.0,1.0,1.0,12.0,0.0,0.0,0.0,49.0,14.0,56.0,2019-2020,Internazionale
6,2019-10-06,20:45,Matchweek 7,Sun,Home,L,1.0,2.0,Juventus,1.6,1.5,51.0,75923.0,Samir Handanović,3-5-2,Gianluca Rocchi,Match Report,,1.0,9.0,2.0,22.2,0.0,0.0,20.9,0.0,1.0,1.0,0.8,0.09,-0.6,-0.8,6.0,4.0,66.7,0.0,1.2,-0.8,0.0,0.0,0.0,3.0,10.0,30.0,21.0,6.0,33.3,34.7,7.0,42.9,33.0,11.0,1.0,9.1,0.0,9.0,7838.0,2632.0,0.0,0.7,0.6,5.0,23.0,8.0,4.0,48.0,480.0,49.0,1.0,9.0,21.0,22.0,7.0,2.0,0.0,0.0,2.0,13.0,17.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,12.0,10.0,2.0,3.0,5.0,27.8,13.0,8.0,12.0,27.0,13.0,0.0,634.0,60.0,27.0,11.0,68.8,5.0,31.3,310.0,22.0,7.0,10.0,6.0,431.0,48.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,46.0,6.0,37.5,2019-2020,Internazionale
