,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
6,2019-09-28,15:00,Matchweek 7,Sat,Home,D,2.0,2.0,West Ham,1.9,1.6,50.0,10729.0,Steve Cook,4-4-2,Stuart Attwell,Match Report,,2,13,5,38.5,0.15,0.4,11.7,0,0,0,1.9,0.15,0.1,0.1,6,4,66.7,0,1.0,-1.0,0,0,0,1,10,10.0,25,8,32.0,29.9,4,50.0,40.3,14,0,0.0,0,4.0,7354,2604,2,1.9,1.4,12,23,8,2,39,458,53,2,3,17,30,6,4,1,0,2,9,23,14,5,1,0,0,4,4,0,0,0,0,8,4,3,3,2,6,50.0,6,7,12,20,21,0,627,63,20,11,57.9,8,42.1,348,11,1,18,15,388,39,3,0,0,7,0,0,0,57,24,49.0,2019-2020,Bournemouth
7,2019-10-06,14:00,Matchweek 8,Sun,Away,L,0.0,1.0,Arsenal,0.6,1.2,47.0,60326.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,0,10,2,20.0,0.0,0.0,19.4,0,0,0,0.6,0.06,-0.6,-0.6,2,1,50.0,0,0.4,-0.6,0,0,0,2,8,25.0,18,5,27.8,30.8,10,30.0,34.4,17,0,0.0,1,21.0,6033,2593,0,0.5,0.4,8,23,8,0,42,395,46,1,1,16,17,5,3,2,0,0,11,18,12,3,1,1,1,0,0,0,0,0,0,14,8,7,6,1,5,29.4,12,13,19,33,36,0,596,83,17,14,73.7,5,26.3,263,10,5,16,18,330,42,2,0,0,6,0,0,0,59,26,65.0,2019-2020,Bournemouth
8,2019-10-19,15:00,Matchweek 9,Sat,Home,D,0.0,0.0,Norwich City,0.7,0.4,48.0,10669.0,Steve Cook,4-4-2,Lee Mason,Match Report,,0,11,2,18.2,0.0,0.0,20.6,1,0,0,0.7,0.07,-0.7,-0.7,1,1,100.0,1,0.1,0.1,0,0,0,4,10,40.0,22,3,27.3,30.4,6,66.7,49.8,12,1,8.3,1,14.0,6713,2620,0,0.6,1.0,6,32,12,3,44,418,53,1,3,33,28,6,5,0,0,2,8,21,15,3,0,2,0,0,0,0,0,0,0,16,8,4,8,4,8,44.4,10,9,10,26,24,0,585,57,24,8,57.1,6,42.9,375,22,4,19,8,354,43,1,0,0,8,0,0,0,53,18,42.9,2019-2020,Bournemouth
9,2019-10-26,15:00,Matchweek 10,Sat,Away,D,0.0,0.0,Watford,1.0,0.8,59.0,20821.0,Steve Cook,4-4-2,Mike Dean,Match Report,,0,15,5,33.3,0.0,0.0,21.8,2,0,0,1.0,0.06,-1.0,-1.0,3,3,100.0,1,1.1,1.1,0,0,0,2,9,22.2,31,11,19.4,29.2,7,42.9,43.7,16,1,6.3,4,18.1,8130,2782,0,0.8,0.3,11,29,6,1,40,502,52,1,1,25,17,10,5,4,0,3,10,27,20,2,0,2,1,0,0,0,0,0,0,16,9,10,5,1,7,43.8,9,8,15,31,23,1,666,65,15,10,62.5,6,37.5,471,26,3,11,14,446,40,3,0,0,8,0,0,0,50,15,55.6,2019-2020,Bournemouth
10,2019-11-02,12:30,Matchweek 11,Sat,Home,W,1.0,0.0,Manchester Utd,1.9,0.8,43.0,10669.0,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,1,13,6,46.2,0.08,0.17,16.8,1,0,0,1.9,0.15,-0.9,-0.9,4,4,100.0,1,0.2,0.2,0,0,0,7,24,29.2,26,2,61.5,46.3,8,100.0,69.8,18,0,0.0,2,17.5,4902,2250,1,1.3,0.4,8,23,7,1,35,353,49,1,4,13,21,4,1,0,0,1,13,22,18,0,1,2,0,2,1,0,1,0,0,13,7,4,8,1,6,37.5,10,8,19,32,37,0,546,79,23,5,38.5,8,61.5,314,18,7,22,10,283,34,4,0,0,14,0,0,0,56,14,70.0,2019-2020,Bournemouth
11,2019-11-09,15:00,Matchweek 12,Sat,Away,L,1.0,2.0,Newcastle Utd,1.8,2.4,65.0,44424.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,1,16,4,25.0,0.06,0.25,17.0,1,0,0,1.8,0.11,-0.8,-0.8,9,7,77.8,0,2.6,0.6,0,0,0,2,6,33.3,23,11,13.0,26.5,5,60.0,50.0,12,1,8.3,0,11.6,9258,2972,1,0.4,0.6,9,42,10,3,51,569,50,0,2,24,25,4,2,1,0,1,7,29,25,0,0,1,1,2,2,0,0,0,0,14,10,9,4,1,6,40.0,9,2,8,22,25,2,744,66,25,9,42.9,12,57.1,386,21,6,16,6,507,50,0,0,0,5,0,0,0,47,19,45.2,2019-2020,Bournemouth
12,2019-11-23,15:00,Matchweek 13,Sat,Home,L,1.0,2.0,Wolves,0.6,1.1,47.0,10539.0,Simon Francis,3-4-3,Simon Hooper,Match Report,,1,9,2,22.2,0.11,0.5,14.6,0,0,0,0.6,0.07,0.4,0.4,7,5,71.4,0,1.6,-0.4,0,0,0,5,18,27.8,25,5,52.0,40.5,6,83.3,66.5,13,0,0.0,0,14.0,6417,2171,1,0.5,0.5,5,24,3,2,32,436,51,2,3,18,21,5,4,1,0,0,13,16,9,2,0,2,0,2,0,1,0,0,0,9,6,2,7,0,4,36.4,7,4,12,21,21,0,578,54,13,9,64.3,5,35.7,390,11,1,12,6,379,32,4,1,1,10,0,0,0,37,12,36.4,2019-2020,Bournemouth
13,2019-11-30,15:00,Matchweek 14,Sat,Away,L,2.0,3.0,Tottenham,1.1,2.3,48.0,59626.0,Steve Cook,4-4-2,Lee Mason,Match Report,,2,20,6,30.0,0.1,0.33,19.2,1,0,0,1.1,0.06,0.9,0.9,5,2,40.0,0,2.3,-0.7,0,0,0,2,10,20.0,16,1,37.5,34.3,8,50.0,42.6,11,1,9.1,0,2.5,6425,2275,0,0.8,0.6,14,25,8,2,42,449,50,2,5,23,20,8,3,5,0,0,12,37,26,3,4,2,0,4,1,1,1,1,0,8,6,2,5,1,2,10.5,17,2,15,23,20,1,609,69,26,14,63.6,8,36.4,401,24,5,13,11,381,42,2,0,0,12,0,0,0,53,13,30.2,2019-2020,Bournemouth
14,2019-12-03,19:30,Matchweek 15,Tue,Away,L,0.0,1.0,Crystal Palace,0.4,0.3,68.0,23497.0,Nathan Aké,4-4-2,Anthony Taylor,Match Report,,0,6,3,50.0,0.0,0.0,17.5,0,0,0,0.4,0.07,-0.4,-0.4,2,1,50.0,0,0.3,-0.7,0,0,0,1,5,20.0,15,8,20.0,28.5,6,33.3,33.7,13,0,0.0,1,13.7,8871,2589,0,0.2,0.5,5,45,11,1,68,589,42,0,5,30,18,9,6,2,0,0,8,11,9,1,0,1,0,0,0,0,0,0,0,26,12,18,6,2,7,38.9,11,3,8,34,17,0,739,48,29,13,61.9,8,38.1,535,22,2,15,8,521,68,3,0,0,15,0,0,0,44,26,60.5,2019-2020,Bournemouth
15,2019-12-07,15:00,Matchweek 16,Sat,Home,L,0.0,3.0,Liverpool,0.1,2.4,27.0,10832.0,Simon Francis,4-4-2,Chris Kavanagh,Match Report,,0,3,0,0.0,0.0,,15.6,0,0,0,0.1,0.05,-0.1,-0.1,9,6,66.7,0,2.7,-0.3,0,0,0,5,25,20.0,24,4,66.7,45.8,10,90.0,66.1,18,0,0.0,0,6.5,3835,1571,0,0.1,0.1,3,12,2,1,14,291,36,0,0,3,15,1,0,0,0,5,7,6,6,0,0,0,0,0,0,0,0,0,0,12,7,9,2,1,5,29.4,12,3,16,28,36,0,441,95,6,6,54.5,5,45.5,187,5,4,7,5,217,14,0,0,0,5,0,0,0,62,15,51.7,2019-2020,Bournemouth
16,2019-12-14,15:00,Matchweek 17,Sat,Away,W,1.0,0.0,Chelsea,1.0,2.1,34.0,40243.0,Simon Francis,4-5-1,Graham Scott,Match Report,,1,11,2,18.2,0.09,0.5,11.6,0,0,0,1.0,0.09,0.0,0.0,5,5,100.0,1,1.4,1.4,0,0,0,3,20,15.0,27,5,63.0,43.3,6,50.0,42.2,32,0,0.0,0,2.0,3741,1626,1,0.7,0.4,8,18,4,0,24,291,50,1,3,16,27,4,4,0,0,1,7,17,7,3,2,0,1,2,1,0,0,0,0,7,5,6,1,0,3,37.5,5,8,19,26,50,0,497,97,23,9,56.3,7,43.8,259,12,6,14,8,218,23,2,0,0,14,0,0,0,47,25,44.6,2019-2020,Bournemouth
17,2019-12-21,15:00,Matchweek 18,Sat,Home,L,0.0,1.0,Burnley,0.1,0.2,63.0,10020.0,Simon Francis,4-5-1,Martin Atkinson,Match Report,,0,3,0,0.0,0.0,,19.9,0,0,0,0.1,0.04,-0.1,-0.1,1,0,0.0,0,0.6,-0.4,0,0,0,3,13,23.1,36,13,30.6,31.4,3,66.7,55.0,13,1,7.7,3,15.7,6284,2414,0,0.1,0.5,2,28,7,2,35,441,54,1,4,21,24,4,3,0,0,2,9,6,6,0,0,0,0,0,0,0,0,0,0,15,10,7,8,0,7,100.0,0,6,6,21,33,0,596,62,13,5,45.5,6,54.5,393,18,1,12,7,372,34,2,0,0,13,0,0,0,44,23,51.1,2019-2020,Bournemouth
18,2019-12-26,15:00,Matchweek 19,Thu,Home,D,1.0,1.0,Arsenal,2.0,1.4,40.0,10234.0,Steve Cook,4-5-1,Stuart Attwell,Match Report,,1,12,4,33.3,0.08,0.25,15.0,1,0,0,2.0,0.17,-1.0,-1.0,2,1,50.0,0,1.0,0.0,0,0,0,6,8,75.0,16,8,31.3,26.4,11,27.3,31.1,13,0,0.0,0,10.0,5832,2394,1,1.2,0.8,8,26,6,0,34,377,54,1,5,19,21,8,3,3,0,1,13,22,15,3,2,1,0,2,2,0,0,0,0,16,7,7,8,1,8,50.0,8,8,7,23,27,0,547,69,21,9,81.8,2,18.2,356,12,5,16,8,329,33,4,0,0,5,0,0,0,47,14,53.8,2019-2020,Bournemouth
19,2019-12-28,12:30,Matchweek 20,Sat,Away,L,0.0,2.0,Brighton,0.5,0.8,45.0,30441.0,Steve Cook,4-4-2,Paul Tierney,Match Report,,0,10,2,20.0,0.0,0.0,18.9,0,0,0,0.5,0.05,-0.5,-0.5,6,4,66.7,0,1.7,-0.3,0,0,0,1,6,16.7,22,6,22.7,30.4,9,11.1,25.2,20,1,5.0,2,14.7,5308,1722,0,0.4,0.3,7,20,4,0,35,401,45,0,3,8,19,2,0,2,0,0,9,14,11,1,1,1,0,0,0,0,0,0,0,18,9,14,4,0,6,35.3,11,5,13,31,31,0,566,82,14,6,46.2,7,53.8,275,19,8,11,16,339,34,2,0,0,11,0,0,0,50,21,47.7,2019-2020,Bournemouth
20,2020-01-01,17:30,Matchweek 21,Wed,Away,L,0.0,4.0,West Ham,0.6,2.4,57.0,59917.0,Simon Francis,4-3-3,Graham Scott,Match Report,,0,3,2,66.7,0.0,0.0,13.1,0,0,0,0.6,0.2,-0.6,-0.6,7,3,57.1,0,3.3,-0.7,1,0,0,3,5,60.0,27,3,14.8,25.2,8,12.5,23.9,19,1,5.3,0,4.0,9354,2993,0,0.6,0.7,3,36,7,0,45,617,38,2,3,15,19,2,1,1,0,3,11,6,6,0,0,0,0,0,0,0,0,0,0,20,10,8,10,2,13,56.5,10,6,6,26,25,0,770,83,12,13,65.0,7,35.0,586,14,2,26,16,560,45,2,0,0,12,0,1,0,58,22,55.0,2019-2020,Bournemouth
21,2020-01-12,14:00,Matchweek 22,Sun,Home,L,0.0,3.0,Watford,0.4,2.0,57.0,10384.0,Simon Francis,4-4-2,Mike Dean,Match Report,,0,10,1,10.0,0.0,0.0,25.2,1,0,0,0.4,0.04,-0.4,-0.4,5,2,40.0,0,1.9,-1.1,0,0,0,2,9,22.2,23,5,21.7,29.2,7,57.1,43.4,12,0,0.0,1,13.3,7019,2540,0,0.2,0.7,6,29,5,1,54,529,58,0,4,21,25,5,1,4,0,0,14,20,16,1,1,2,0,0,0,0,0,0,0,8,6,3,5,0,3,23.1,10,8,11,19,16,1,700,60,17,9,40.9,13,59.1,481,27,5,22,14,446,54,1,0,0,3,0,0,0,54,29,41.4,2019-2020,Bournemouth
22,2020-01-18,15:00,Matchweek 23,Sat,Away,L,0.0,1.0,Norwich City,0.7,1.8,35.0,26781.0,Steve Cook,4-3-3,Paul Tierney,Match Report,,0,6,3,50.0,0.0,0.0,12.1,0,0,0,0.7,0.11,-0.7,-0.7,4,3,100.0,0,1.7,0.7,1,0,0,7,17,41.2,21,6,28.6,33.0,12,91.7,60.4,9,1,11.1,1,13.8,4409,2057,0,0.3,1.1,5,16,3,2,18,308,45,0,1,14,17,5,4,1,0,3,6,9,5,3,0,1,0,0,0,0,0,0,0,19,9,10,6,3,9,40.9,13,8,18,37,23,0,464,57,17,4,44.4,5,55.6,257,15,3,13,8,235,17,2,1,0,10,0,1,0,54,28,56.0,2019-2020,Bournemouth
23,2020-01-21,19:30,Matchweek 24,Tue,Home,W,3.0,1.0,Brighton,1.4,1.8,34.0,10065.0,Simon Francis,4-4-1-1,Kevin Friend,Match Report,,2,11,3,27.3,0.18,0.67,16.2,0,0,0,1.4,0.13,0.6,0.6,8,7,87.5,0,1.1,0.1,0,0,0,7,22,31.8,24,3,54.2,42.2,11,81.8,58.0,19,1,5.3,2,11.4,3753,1878,1,0.7,0.6,9,14,5,0,20,286,42,0,1,10,12,5,4,0,0,2,12,18,13,2,1,1,1,4,3,0,1,0,0,10,5,2,5,3,4,22.2,14,13,21,31,23,0,464,72,26,4,40.0,6,60.0,247,13,6,16,10,211,20,1,0,0,9,0,0,0,58,18,50.0,2019-2020,Bournemouth
24,2020-02-01,15:00,Matchweek 25,Sat,Home,W,2.0,1.0,Aston Villa,2.2,1.7,40.0,10722.0,Simon Francis,4-3-3,Anthony Taylor,Match Report,,2,16,6,37.5,0.13,0.33,18.9,2,0,0,2.2,0.14,-0.2,-0.2,4,3,75.0,0,0.5,-0.5,0,0,0,11,33,33.3,24,2,83.3,57.6,14,92.9,66.4,21,1,4.8,0,7.2,3757,1984,1,1.6,1.4,8,13,5,1,23,285,56,1,2,13,23,1,0,0,0,1,10,29,18,3,0,4,0,3,2,0,0,0,0,12,10,6,4,2,6,37.5,10,7,21,33,40,1,488,81,25,7,77.8,2,22.2,247,13,4,16,3,212,22,3,1,1,10,0,0,0,45,31,54.4,2019-2020,Bournemouth
25,2020-02-09,14:00,Matchweek 26,Sun,Away,L,1.0,2.0,Sheffield Utd,1.4,1.9,45.0,30361.0,Simon Francis,4-5-1,Jonathan Moss,Match Report,,1,10,2,20.0,0.1,0.5,13.6,0,0,0,1.4,0.15,-0.4,-0.4,5,3,60.0,0,1.6,-0.4,0,0,0,2,15,13.3,17,4,52.9,46.1,8,75.0,57.4,22,0,0.0,0,4.0,5266,2052,0,0.9,1.0,8,27,4,0,33,385,47,0,5,15,22,4,2,0,0,1,7,17,11,1,3,1,0,1,0,0,0,0,0,10,5,3,7,0,3,18.8,13,6,7,17,53,1,585,84,23,5,38.5,8,61.5,320,23,6,18,9,306,32,3,0,0,8,0,0,0,62,28,41.2,2019-2020,Bournemouth
26,2020-02-22,15:00,Matchweek 27,Sat,Away,L,0.0,3.0,Burnley,1.8,3.2,58.0,18227.0,Simon Francis,4-3-3,Mike Dean,Match Report,,0,12,4,33.3,0.0,0.0,17.1,1,0,0,1.8,0.15,-1.8,-1.8,10,7,80.0,0,3.8,0.8,1,0,0,1,11,9.1,25,9,32.0,32.1,5,60.0,50.6,20,1,5.0,0,5.3,5756,2203,0,1.6,1.5,9,23,8,2,43,440,43,1,1,22,22,3,1,1,0,1,8,20,18,0,1,1,0,0,0,0,0,0,0,12,6,8,4,0,6,46.2,7,9,6,18,34,2,601,66,22,8,44.4,10,55.6,385,26,4,12,12,370,42,3,0,0,9,0,1,0,46,21,53.8,2019-2020,Bournemouth
27,2020-02-29,15:00,Matchweek 28,Sat,Home,D,2.0,2.0,Chelsea,1.4,1.9,27.0,10667.0,Steve Cook,4-3-3,Andre Marriner,Match Report,,2,9,5,55.6,0.22,0.4,9.6,0,0,0,1.4,0.15,0.6,0.6,6,4,66.7,0,1.5,-0.5,0,0,0,9,20,45.0,16,2,68.8,44.4,9,100.0,64.8,35,0,0.0,0,5.0,4148,1965,2,1.4,1.0,9,15,7,3,21,291,40,0,0,11,17,4,0,3,0,1,10,17,12,3,1,0,0,4,2,2,0,0,0,8,4,1,7,0,1,8.3,11,5,12,20,55,0,483,98,14,12,66.7,6,33.3,242,9,2,18,12,223,20,2,0,0,8,0,0,0,57,19,45.2,2019-2020,Bournemouth
28,2020-03-07,12:30,Matchweek 29,Sat,Away,L,1.0,2.0,Liverpool,1.4,1.8,26.0,53323.0,Steve Cook,4-1-4-1,Paul Tierney,Match Report,,1,6,3,50.0,0.17,0.33,15.6,0,0,0,1.4,0.23,-0.4,-0.4,6,4,66.7,0,2.4,0.4,0,0,0,6,23,26.1,16,1,93.8,59.4,8,100.0,72.3,25,0,0.0,2,18.0,2767,1386,1,1.4,0.9,6,12,3,1,13,236,41,4,1,14,16,4,1,2,0,5,7,12,9,1,1,1,0,2,2,0,0,0,0,9,6,6,3,0,6,30.0,14,13,13,22,45,1,397,77,12,6,66.7,3,33.3,187,12,3,8,4,162,13,1,0,0,12,0,0,0,47,19,51.4,2019-2020,Bournemouth
29,2020-06-20,19:45,Matchweek 30,Sat,Home,L,0.0,2.0,Crystal Palace,0.5,0.8,58.0,,Steve Cook,4-1-4-1,Stuart Attwell,Match Report,,0,12,1,8.3,0.0,0.0,19.7,1,0,0,0.5,0.04,-0.5,-0.5,2,0,0.0,0,1.3,-0.7,0,0,0,6,10,60.0,15,2,53.3,33.9,5,40.0,43.2,7,1,14.3,0,11.0,7294,2458,0,0.4,0.5,11,35,7,1,46,477,55,0,3,16,20,11,4,5,0,2,10,19,12,5,0,1,1,0,0,0,0,0,0,18,10,13,1,4,5,35.7,9,10,7,25,10,0,639,31,23,13,43.3,17,56.7,445,25,5,17,9,435,46,3,0,0,13,0,0,0,52,19,46.3,2019-2020,Bournemouth
30,2020-06-24,18:00,Matchweek 31,Wed,Away,L,0.0,1.0,Wolves,0.1,1.7,46.0,,Steve Cook,4-5-1,Michael Oliver,Match Report,,0,4,0,0.0,0.0,,24.9,0,0,0,0.1,0.03,-0.1,-0.1,2,1,50.0,0,0.4,-0.6,0,0,0,6,21,28.6,26,5,50.0,39.4,9,88.9,62.8,15,1,6.7,1,11.3,5149,1951,0,0.1,0.1,3,22,3,1,20,340,54,1,2,16,26,4,1,3,0,2,14,7,5,1,1,0,0,0,0,0,0,0,0,17,12,11,5,1,6,42.9,8,9,6,23,17,0,489,58,7,12,57.1,9,42.9,250,13,1,14,5,287,20,3,0,0,11,0,0,0,45,21,53.8,2019-2020,Bournemouth
31,2020-07-01,18:00,Matchweek 32,Wed,Home,L,1.0,4.0,Newcastle Utd,1.6,1.8,55.0,,Steve Cook,4-4-2,Kevin Friend,Match Report,,1,12,1,8.3,0.08,1.0,17.4,1,0,0,1.6,0.14,-0.6,-0.6,7,3,42.9,0,3.4,-0.6,0,0,0,2,10,20.0,32,11,25.0,33.0,4,50.0,39.5,6,1,16.7,0,8.5,7960,2595,1,1.5,0.9,10,37,6,1,40,495,44,0,5,16,19,6,5,0,0,2,5,22,14,1,2,4,0,1,0,0,0,0,0,16,8,6,9,1,9,47.4,10,2,8,24,7,0,630,49,25,11,57.9,8,42.1,376,19,3,15,8,439,38,2,0,0,11,0,0,0,47,21,48.8,2019-2020,Bournemouth
32,2020-07-04,15:00,Matchweek 33,Sat,Away,L,2.0,5.0,Manchester Utd,1.8,2.5,32.0,,Nathan Aké,4-4-2,Mike Dean,Match Report,,2,6,2,33.3,0.17,0.5,17.9,0,1,1,1.0,0.18,0.2,0.0,10,5,60.0,0,5.0,0.0,1,0,0,7,17,41.2,18,6,66.7,42.2,7,71.4,54.9,14,0,0.0,0,6.0,4006,1858,1,0.6,0.2,3,19,0,0,13,276,37,0,1,9,15,3,2,0,0,4,4,9,7,0,1,0,0,2,1,0,1,0,0,10,4,7,2,1,2,15.4,11,4,11,21,19,0,424,82,11,6,42.9,8,57.1,193,9,2,14,8,226,13,1,0,0,12,0,1,0,42,12,44.4,2019-2020,Bournemouth
33,2020-07-09,18:00,Matchweek 34,Thu,Home,D,0.0,0.0,Tottenham,1.4,0.5,37.0,,Nathan Aké,4-4-2,Paul Tierney,Match Report,,0,9,2,22.2,0.0,0.0,12.4,0,0,0,1.4,0.16,-1.4,-1.4,0,0,,1,0.0,0.0,0,0,0,3,22,13.6,19,2,63.2,45.6,10,100.0,67.3,18,2,11.1,0,6.0,3347,1441,0,1.4,0.9,8,19,5,2,23,261,55,0,2,21,22,8,7,0,0,1,16,15,7,4,1,1,0,0,0,0,0,0,0,15,11,6,5,4,7,63.6,4,8,12,27,28,0,438,58,21,6,46.2,7,53.8,203,8,2,12,14,203,23,3,0,0,11,0,0,0,50,16,35.6,2019-2020,Bournemouth
34,2020-07-12,19:00,Matchweek 35,Sun,Home,W,4.0,1.0,Leicester City,2.5,1.5,44.0,,Nathan Aké,4-4-2,Stuart Attwell,Match Report,,3,8,3,37.5,0.25,0.67,17.5,0,1,1,1.7,0.21,0.5,0.3,5,4,80.0,0,1.4,0.4,0,0,0,6,22,27.3,30,6,60.0,44.3,5,80.0,59.0,12,0,0.0,1,13.3,6146,2618,1,0.6,0.6,6,33,4,3,38,424,47,0,4,15,26,2,2,0,0,4,12,12,9,1,1,1,0,4,2,0,1,1,0,6,6,1,5,0,1,16.7,5,6,11,17,25,2,570,63,18,12,66.7,6,33.3,298,16,4,16,11,334,37,2,0,0,11,1,0,0,71,18,43.9,2019-2020,Bournemouth
35,2020-07-15,18:00,Matchweek 36,Wed,Away,L,1.0,2.0,Manchester City,1.6,0.7,29.0,,Steve Cook,4-1-4-1,Lee Mason,Match Report,,1,15,3,20.0,0.07,0.33,15.3,1,0,0,1.6,0.11,-0.6,-0.6,4,2,50.0,0,1.0,-1.0,0,0,0,10,26,38.5,22,1,86.4,51.3,7,100.0,71.7,10,1,10.0,0,5.5,3451,1727,1,1.3,1.2,9,23,12,3,36,270,46,1,2,20,20,5,2,3,0,2,7,26,22,1,1,1,0,2,2,0,0,0,0,9,6,7,2,0,2,14.3,12,4,12,21,12,0,403,30,34,9,52.9,8,47.1,191,12,2,8,7,198,35,1,0,0,10,0,0,0,45,27,56.3,2019-2020,Bournemouth
36,2020-07-19,14:00,Matchweek 37,Sun,Home,L,0.0,2.0,Southampton,0.5,2.5,44.0,,Steve Cook,4-4-2,Craig Pawson,Match Report,,0,11,3,27.3,0.0,0.0,16.8,0,0,0,0.5,0.05,-0.5,-0.5,8,5,75.0,0,3.1,1.1,0,1,0,9,24,37.5,28,2,71.4,50.2,4,100.0,71.5,12,0,0.0,3,20.0,4234,2347,0,0.4,1.0,8,30,12,3,40,290,62,1,0,31,31,12,10,2,0,2,12,14,10,2,0,0,0,0,0,0,0,0,0,17,7,4,11,2,6,37.5,10,18,11,28,11,0,467,47,25,3,37.5,5,62.5,191,8,1,14,17,194,40,2,0,0,12,0,1,0,47,37,47.4,2019-2020,Bournemouth
37,2020-07-26,16:00,Matchweek 38,Sun,Away,W,3.0,1.0,Everton,1.5,1.7,31.0,,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,3,12,6,50.0,0.17,0.33,19.4,1,1,1,0.8,0.06,1.5,1.2,5,4,80.0,0,1.3,0.3,0,0,0,6,17,35.3,18,1,77.8,53.5,3,100.0,71.0,12,1,8.3,0,6.0,3522,1982,2,0.6,1.0,9,21,7,4,24,288,40,0,1,24,21,5,0,3,0,1,14,23,15,3,1,2,0,5,2,1,0,1,0,18,13,5,11,2,9,39.1,14,13,13,31,15,0,468,51,26,7,41.2,10,58.8,200,18,4,13,16,214,24,0,0,0,9,0,0,0,61,22,51.2,2019-2020,Bournemouth
0,2019-08-10,15:00,Matchweek 1,Sat,Home,L,0.0,3.0,Brighton,0.7,0.8,49.0,20245.0,Troy Deeney,4-2-2-2,Craig Pawson,Match Report,,0,11,3,27.3,0.0,0.0,21.4,2,0,0,0.7,0.06,-0.7,-0.7,3,1,0.0,0,1.2,-0.8,0,0,0,6,17,35.3,18,2,61.1,42.9,7,85.7,59.6,9,1,11.1,0,12.0,5654,2213,0,0.4,1.0,5,29,9,3,40,402,54,1,3,14,26,5,2,2,0,0,8,19,12,2,1,2,1,0,0,0,0,0,0,12,4,6,4,2,6,50.0,6,11,12,24,13,0,562,33,12,9,60.0,6,40.0,325,15,1,11,18,344,38,0,0,0,15,0,0,1,45,14,43.8,2019-2020,Watford
1,2019-08-17,15:00,Matchweek 2,Sat,Away,L,0.0,1.0,Everton,1.2,0.7,56.0,39066.0,Troy Deeney,4-2-2-2,Lee Mason,Match Report,,0,8,2,25.0,0.0,0.0,17.1,0,0,0,1.2,0.15,-1.2,-1.2,2,1,50.0,0,0.4,-0.6,0,0,0,7,25,28.0,27,2,66.7,45.6,8,87.5,59.1,6,0,0.0,1,23.0,5757,2308,0,0.9,1.0,6,28,10,4,37,379,69,2,5,20,38,7,5,1,0,1,5,15,12,2,0,0,0,0,0,0,0,0,0,34,19,13,16,5,10,34.5,19,12,9,43,13,0,574,46,26,8,47.1,9,52.9,293,16,4,13,11,314,36,3,0,0,11,0,0,0,43,26,49.1,2019-2020,Watford
2,2019-08-24,15:00,Matchweek 3,Sat,Home,L,1.0,3.0,West Ham,2.3,3.5,55.0,20035.0,Étienne Capoue,4-1-2-1-2◆,Chris Kavanagh,Match Report,,1,23,3,13.0,0.04,0.33,15.4,0,0,0,2.3,0.1,-1.3,-1.3,10,7,80.0,0,4.0,1.0,1,0,0,7,9,77.8,24,9,33.3,28.5,5,20.0,36.4,11,1,9.1,1,14.2,7097,2808,1,2.3,1.7,22,37,21,3,70,470,45,0,3,26,15,8,3,4,0,1,6,45,35,4,1,2,1,2,2,0,0,0,0,17,12,5,10,2,4,28.6,10,9,11,28,13,0,627,46,40,8,61.5,5,38.5,403,27,6,9,12,413,68,1,0,0,12,0,1,0,49,16,48.5,2019-2020,Watford
3,2019-08-31,15:00,Matchweek 4,Sat,Away,D,1.0,1.0,Newcastle Utd,1.0,1.0,51.0,44157.0,Craig Cathcart,3-4-3,Graham Scott,Match Report,,1,13,3,23.1,0.08,0.33,17.2,0,0,0,1.0,0.08,0.0,0.0,5,4,80.0,0,1.5,0.5,0,0,0,2,24,8.3,36,7,50.0,41.7,7,85.7,56.1,19,1,5.3,1,14.5,6691,2375,0,0.4,0.7,8,21,7,1,38,494,41,1,1,13,17,5,1,4,0,0,9,19,12,3,0,0,0,1,0,0,0,0,0,14,9,10,4,0,6,31.6,13,9,12,26,25,0,657,66,19,7,63.6,4,36.4,395,15,2,23,7,409,38,3,0,0,11,0,0,0,46,24,58.5,2019-2020,Watford
